date,open,close,high,low,volume
1990-04-04,41.5000,9.6700,42.0000,40.7500,5363200
1990-04-03,40.5000,9.7800,41.7500,40.5000,5006400
1990-04-02,40.0000,9.4300,40.6300,39.5000,5332000
1990-03-30,40.0000,9.4300,41.0000,40.0000,7986400
1990-03-29,41.0000,9.6400,41.5000,40.7500,3472000
1990-03-28,42.0000,9.6700,42.1300,41.0000,3696800
1990-03-27,42.0000,9.8400,42.2500,41.2500,3033600
1990-03-26,42.5000,9.9000,43.3800,42.0000,4581200
1990-03-23,41.2500,9.9000,43.0000,41.0000,8155200
1990-03-22,41.7500,9.5500,42.2500,40.7500,8292400
